Code,Year,Fertility rate,Population,Life expectancy
sen,1974,7.252,5029437,49.41
sen,1975,7.252,5170810,49.91
sen,1976,7.258,5308564,50.52
sen,1977,7.268,5439549,51.22
sen,1978,7.279,5568096,51.81
sen,1979,7.29,5702895,52.4
sen,1980,7.292,5845638,52.92
sen,1981,7.279,5997160,53.43
sen,1982,7.245,6156961,54.11
sen,1983,7.189,6324504,54.97
sen,1984,7.111,6499364,55.66
sen,1985,7.013,6683287,56.22
sen,1986,6.902,6878192,56.79
sen,1987,6.785,7081530,57.32
sen,1988,6.577,7289618,57.88
sen,1989,6.479,7502207,58.27
sen,1990,6.396,7720523,58.61
sen,1991,6.267,7943085,58.93
sen,1992,6.149,8168395,59.01
sen,1993,6.049,8396288,59.09
sen,1994,5.915,8624078,59.18
sen,1995,5.819,8848101,59.17
sen,1996,5.723,9067014,59.46
sen,1997,5.639,9283495,59.57
sen,1998,5.581,9502952,59.73
sen,1999,5.573,9730887,60.07
sen,2000,5.498,9968260,60.63
sen,2001,5.397,10212942,61.11
sen,2002,5.301,10466214,61.36
sen,2003,5.246,10721176,62.2
sen,2004,5.192,10975704,62.7
sen,2005,5.133,11235472,63.19
sen,2006,5.064,11500094,63.71
sen,2007,5.018,11770344,64.39
sen,2008,5.024,12048959,64.99
sen,2009,5.025,12337389,65.39
sen,2010,5.055,12635413,65.67
sen,2011,5.099,12958897,65.95
sen,2012,5.129,13310495,66.21
sen,2013,5.049,13710849,66.48
sen,2014,4.884,14152102,66.76
sen,2015,4.751,14593331,66.98
sen,2016,4.648,15034521,67.27
sen,2017,4.489,15475002,67.53
sen,2018,4.294,15914498,68.05
sen,2019,4.1,16352922,68.47
sen,2020,4.003,16789219,67.95
sen,2021,3.936,17220867,67.03
sen,2022,3.864,17651103,67.86
sen,2023,3.818,18077573,69.25
sgp,1960,5.76,1619322,65.55
sgp,1961,5.41,1670461,66.06
sgp,1962,5.21,1721176,66.45
sgp,1963,5.16,1771513,66.91
sgp,1964,4.97,1821466,67.09
sgp,1965,4.66,1870822,67.4
sgp,1966,4.46,1919090,67.59
sgp,1967,3.91,1965679,67.88
sgp,1968,3.53,2010092,68.1
sgp,1969,3.22,2052157,68.86
sgp,1970,3.07,2091558,69.01
sgp,1971,3.02,2128433,69.07
sgp,1972,3.04,2164334,69.26
sgp,1973,2.79,2200137,69.44
sgp,1974,2.35,2235075,70.02
sgp,1975,2.07,2268523,70.52
sgp,1976,2.11,2300743,70.91
sgp,1977,1.82,2331545,71.01
sgp,1978,1.79,2360602,71.27
sgp,1979,1.79,2388157,71.43
sgp,1980,1.82,2437493,71.72
sgp,1981,1.78,2531802,71.9
sgp,1982,1.74,2627417,72.32
sgp,1983,1.61,2685981,72.55
sgp,1984,1.62,2720923,72.9
sgp,1985,1.61,2735030,73.45
sgp,1986,1.43,2744653,74.11
sgp,1987,1.62,2781615,74.45
sgp,1988,1.96,2849045,74.74
sgp,1989,1.75,2938655,75.23
sgp,1990,1.83,3039591,75.61
sgp,1991,1.73,3136291,76.1
sgp,1992,1.72,3226465,76.52
sgp,1993,1.74,3317892,76.83
sgp,1994,1.71,3417817,76.96
sgp,1995,1.67,3533624,77.13
sgp,1996,1.66,3664560,77.43
sgp,1997,1.61,3796622,77.88
sgp,1998,1.48,3901418,78.28
sgp,1999,1.47,3966557,78.85
sgp,2000,1.6,4035245,79.39
sgp,2001,1.41,4116166,79.84
sgp,2002,1.37,4146892,80.11
sgp,2003,1.27,4138245,80.37
sgp,2004,1.26,4172767,80.66
sgp,2005,1.26,4268364,81.31
sgp,2006,1.28,4407058,81.58
sgp,2007,1.29,4596515,81.79
sgp,2008,1.28,4806741,82.07
sgp,2009,1.22,4968568,82.48
sgp,2010,1.15,5077014,82.76
sgp,2011,1.2,5182239,83.1
sgp,2012,1.29,5293340,83.26
sgp,2013,1.19,5385588,83.54
sgp,2014,1.25,5457900,83.84
sgp,2015,1.24,5525340,84.14
sgp,2016,1.2,5577930,84.41
sgp,2017,1.16,5604078,84.66
sgp,2018,1.14,5634369,84.71
sgp,2019,1.14,5669563,84.85
sgp,2020,1.1,5620150,83.94
sgp,2021,1.12,5546290,83.84
sgp,2022,1.04,5649885,85.23
sgp,2023,0.97,5789090,85.37
slb,1960,7.065,139688,45.82
slb,1961,7.052,142912,46.31
slb,1962,7.042,146201,46.82
slb,1963,7.034,149589,47.33
slb,1964,7.047,153085,47.8
slb,1965,7.017,156686,48.29
slb,1966,6.997,160393,48.76
slb,1967,6.974,164245,49.06
slb,1968,6.948,168282,49.58
slb,1969,6.974,172476,50.01
slb,1970,6.983,176579,50.4
slb,1971,6.985,180637,50.8
slb,1972,6.992,184994,51.2
slb,1973,7.001,189774,51.5
slb,1974,7.01,195041,51.92
slb,1975,6.988,200744,50.65
slb,1976,6.954,207194,52.63
slb,1977,6.915,214418,52.78
slb,1978,6.871,222029,53.47
slb,1979,6.822,229953,53.96
slb,1980,6.768,238135,54.37
slb,1981,6.709,246555,54.71
slb,1982,6.64,255200,54.93
slb,1983,6.569,264068,55.14
slb,1984,6.489,273163,55.31
slb,1985,6.375,282455,55.39
slb,1986,6.259,291842,54.88
slb,1987,6.115,301414,55.57
slb,1988,5.99,311265,55.64
slb,1989,5.867,321282,55.73
slb,1990,5.74,331435,55.83
slb,1991,5.62,341738,55.75
slb,1992,5.509,352205,56.08
slb,1993,5.453,362839,56.22
slb,1994,5.398,373675,56.41
slb,1995,5.335,384733,56.59
slb,1996,5.221,396009,56.73
slb,1997,5.093,407474,56.83
slb,1998,4.977,419071,56.92
slb,1999,4.861,430500,56.99
slb,2000,4.757,440469,56.98
slb,2001,4.673,449125,56.94
slb,2002,4.602,457671,56.88
slb,2003,4.539,466154,56.85
slb,2004,4.466,474611,56.81
slb,2005,4.411,483080,56.82
slb,2006,4.39,491594,56.87
slb,2007,4.372,500156,56.78
slb,2008,4.358,508790,57.09
slb,2009,4.349,518141,57.15
slb,2010,4.341,532968,57.39
slb,2011,4.335,552945,57.64
slb,2012,4.332,573606,57.87
slb,2013,4.325,594945,58.03
slb,2014,4.36,616908,58.13
slb,2015,4.291,639415,58.44
slb,2016,4.2,662379,58.65
slb,2017,4.06,685672,58.84
slb,2018,3.93,709101,59.02
slb,2019,3.8,728147,59.2
slb,2020,3.749,744498,59.05
slb,2021,3.694,762591,59.17
slb,2022,3.62,781066,59.5
slb,2023,3.557,800005,59.6
sle,1960,6.175,2268356,42.7
sle,1961,6.205,2304227,42.96
sle,1962,6.222,2342242,43.23
sle,1963,6.261,2382258,43.5
sle,1964,6.294,2424390,43.83
sle,1965,6.311,2468666,44.17
sle,1966,6.345,2514638,44.52
sle,1967,6.383,2562384,44.76
sle,1968,6.385,2611532,45.04
sle,1969,6.393,2661365,45.37
sle,1970,6.411,2712286,45.74
sle,1971,6.429,2763222,46.13
sle,1972,6.447,2814388,46.46
sle,1973,6.473,2866955,46.78
sle,1974,6.534,2920459,47.1
sle,1975,6.546,2974657,47.36
sle,1976,6.553,3028820,47.67
sle,1977,6.568,3085354,47.93
sle,1978,6.591,3145517,48.13
sle,1979,6.582,3207499,48.26
sle,1980,6.562,3272089,48.35
sle,1981,6.554,3338940,48.49
sle,1982,6.563,3408183,48.72
sle,1983,6.573,3481646,48.94
sle,1984,6.592,3558758,49.2
sle,1985,6.592,3638438,49.33
sle,1986,6.597,3728380,49.46
sle,1987,6.609,3829718,50.01
sle,1988,6.588,3934517,50.37
sle,1989,6.571,4034037,50.72
sle,1990,6.567,4196828,51.09
sle,1991,6.553,4246267,50.71
sle,1992,6.555,4166366,51.3
sle,1993,6.569,4157130,51.62
sle,1994,6.557,4173105,50.84
sle,1995,6.555,4179179,50.6
sle,1996,6.552,4199210,51.76
sle,1997,6.531,4253716,51.55
sle,1998,6.495,4295785,49.78
sle,1999,6.423,4318043,50
sle,2000,6.355,4423611,51.63
sle,2001,6.305,4692716,52.2
sle,2002,6.23,4971435,52.36
sle,2003,6.087,5177687,52.62
sle,2004,5.919,5355717,52.92
sle,2005,5.807,5501712,53.28
sle,2006,5.737,5624466,53.69
sle,2007,5.643,5749352,54.1
sle,2008,5.563,5894722,54.7
sle,2009,5.448,6055646,55.25
sle,2010,5.327,6222714,55.99
sle,2011,5.209,6387251,56.65
sle,2012,5.064,6551080,57.35
sle,2013,4.873,6714051,58.22
sle,2014,4.703,6876385,57.14
sle,2015,4.548,7037655,58.67
sle,2016,4.466,7205328,60.02
sle,2017,4.389,7379299,60.22
sle,2018,4.294,7554563,61.2
sle,2019,4.192,7731991,61.78
sle,2020,4.08,7912558,61.27
sle,2021,3.978,8094602,61.58
sle,2022,3.876,8276807,61.94
sle,2023,3.791,8460512,62.33
slv,1960,6.618,2791459,53.46
slv,1961,6.644,2870016,53.87
slv,1962,6.675,2949204,54.38
slv,1963,6.69,3028679,55.32
slv,1964,6.684,3111883,55.9
slv,1965,6.636,3199466,56.44
slv,1966,6.565,3290961,57.07
slv,1967,6.487,3385184,58.31
slv,1968,6.386,3480773,58.04
slv,1969,6.278,3576485,57.25
slv,1970,6.178,3668796,57.81
slv,1971,6.13,3757523,60.22
slv,1972,6.032,3846830,59.99
slv,1973,5.929,3938068,61.37
slv,1974,5.822,4029671,61.64
slv,1975,5.705,4120449,62.42
slv,1976,5.59,4210310,63.57
slv,1977,5.473,4301256,63.65
slv,1978,5.357,4394114,64.65
slv,1979,5.234,4480388,64.05
slv,1980,5.107,4540382,63.81
slv,1981,4.986,4570599,58.05
slv,1982,4.826,4622477,62.03
slv,1983,4.65,4707367,60.59
slv,1984,4.478,4798003,63.09
slv,1985,4.316,4894706,65.59
slv,1986,4.194,4992769,66.26
slv,1987,4.175,5092441,67.48
slv,1988,4.103,5195833,68.7
slv,1989,4.033,5298979,67.66
slv,1990,3.964,5399726,69.8
slv,1991,3.889,5495077,70.14
slv,1992,3.802,5585609,70.82
slv,1993,3.691,5659957,70.87
slv,1994,3.613,5714129,70.92
slv,1995,3.568,5762131,71.59
slv,1996,3.482,5805286,72.18
slv,1997,3.377,5844578,72.1
slv,1998,3.342,5880781,71.38
slv,1999,3.217,5913900,72.79
slv,2000,3.076,5943366,73.07
slv,2001,2.93,5968060,73
slv,2002,2.775,5986631,74.26
slv,2003,2.636,5998599,73.86
slv,2004,2.516,6004671,73.61
slv,2005,2.44,6005578,73.58
slv,2006,2.395,6002319,73.71
slv,2007,2.354,6009824,74.11
slv,2008,2.291,6029297,74.65
slv,2009,2.261,6048279,74.06
slv,2010,2.239,6068249,75.19
slv,2011,2.224,6090127,75.07
slv,2012,2.187,6113975,74.5
slv,2013,2.154,6138839,74.27
slv,2014,2.126,6162955,73.48
slv,2015,2.067,6183676,73.4
slv,2016,1.965,6200800,75.21
slv,2017,1.896,6213533,75.41
slv,2018,1.849,6219807,75.59
slv,2019,1.838,6222318,75.72
slv,2020,1.819,6234673,74.15
slv,2021,1.803,6255782,73.83
slv,2022,1.785,6280319,74.58
slv,2023,1.775,6309624,76.58
smr,1960,2.428,15428,72.88
smr,1961,2.684,15799,72.96
smr,1962,2.434,16183,73.05
smr,1963,2.401,16580,73.13
smr,1964,2.368,16977,73.24
smr,1965,2.334,17305,73.33
smr,1966,2.326,17523,73.48
smr,1967,2.305,17688,73.7
smr,1968,2.299,17861,73.82
smr,1969,2.312,18026,73.96
smr,1970,2.316,18168,74.12
smr,1971,2.326,18419,74.3
smr,1972,2.286,18787,74.55
smr,1973,2.227,18992,74.85
smr,1974,2.134,19030,75.16
smr,1975,2.053,19046,75.38
smr,1976,1.947,19110,75.59
smr,1977,1.868,20017,75.75
smr,1978,1.771,21026,75.91
smr,1979,1.634,21320,76.15
smr,1980,1.525,21585,76.39
smr,1981,1.412,21840,76.82
smr,1982,1.304,22055,77.3
smr,1983,1.248,22229,77.67
smr,1984,1.198,22346,78.02
smr,1985,1.17,22485,78.32
smr,1986,1.147,22636,78.64
smr,1987,1.135,22686,78.97
smr,1988,1.14,22843,79.23
smr,1989,1.145,23154,79.47
smr,1990,1.162,23475,79.7
smr,1991,1.167,23797,79.91
smr,1992,1.15,24125,80.09
smr,1993,1.123,24472,80.3
smr,1994,1.138,24823,80.41
smr,1995,1.166,25158,80.67
smr,1996,1.212,25482,80.91
smr,1997,1.243,25800,81.13
smr,1998,1.263,26125,81.3
smr,1999,1.288,26459,81.47
smr,2000,1.404,26799,81.54
smr,2001,1.519,27143,81.63
smr,2002,1.432,27491,81.7
smr,2003,1.296,27843,81.71
smr,2004,1.298,28203,81.63
smr,2005,1.198,28572,81.6
smr,2006,1.242,28942,81.64
smr,2007,1.257,29316,81.72
smr,2008,1.521,29701,81.8
smr,2009,1.358,30090,81.85
smr,2010,1.459,30624,81.9
smr,2011,1.456,32169,81.94
smr,2012,1.289,33467,81.95
smr,2013,1.483,33620,81.96
smr,2014,1.259,33725,81.96
smr,2015,1.196,33901,81.97
smr,2016,1.127,34161,81.98
smr,2017,1.054,34378,82.03
smr,2018,1.077,34529,82.09
smr,2019,1.096,34653,82.17
smr,2020,1.113,34769,78.81
smr,2021,1.125,34572,80.09
smr,2022,1.136,34090,82.62
smr,2023,1.149,33733,82.76
srb,1960,2.155,6702962,63.53
srb,1961,2.133,6771394,63.21
srb,1962,2.109,6838635,63.92
srb,1963,2.084,6904162,65.15
srb,1964,2.067,6968213,64.82
srb,1965,2.057,7031133,65.45
srb,1966,2.041,7093227,66.53
srb,1967,2.02,7154389,65.98
srb,1968,2.005,7214020,66.05
srb,1969,1.986,7271051,65.51
srb,1970,1.973,7324425,66.16
srb,1971,1.96,7375140,66.44
srb,1972,1.952,7424739,67.21
srb,1973,1.94,7473514,68.3
srb,1974,1.93,7522485,69
srb,1975,1.923,7572438,69.24
srb,1976,1.913,7622703,69.46
srb,1977,1.901,7671484,69.45
srb,1978,1.889,7716931,69.12
srb,1979,1.875,7758212,69.45
srb,1980,1.863,7796280,69.81
srb,1981,1.852,7827856,69.84
srb,1982,1.842,7849649,69.59
srb,1983,1.832,7864593,69.24
srb,1984,1.814,7875051,69.95
srb,1985,1.8,7881548,70.42
srb,1986,1.778,7884579,69.98
srb,1987,1.749,7885359,69.81
srb,1988,1.72,7884456,69.97
srb,1989,1.685,7881274,70.13
srb,1990,1.649,7874594,70.82
srb,1991,1.612,7867067,70.49
srb,1992,1.573,7859809,71.13
srb,1993,1.544,7849725,71.02
srb,1994,1.505,7837158,70.63
srb,1995,1.468,7823284,70.58
srb,1996,1.436,7807721,70.44
srb,1997,1.398,7789182,70.16
srb,1998,1.37,7765922,70.72
srb,1999,1.354,7734365,68.94
srb,2000,1.48,7694605,71.44
srb,2001,1.58,7651927,71.91
srb,2002,1.57,7616743,72.16
srb,2003,1.59,7590935,72.15
srb,2004,1.57,7565841,72.27
srb,2005,1.45,7539133,72.35
srb,2006,1.43,7511394,72.74
srb,2007,1.38,7482989,73.15
srb,2008,1.4,7454279,73.45
srb,2009,1.44,7425347,73.64
srb,2010,1.4,7395864,74.06
srb,2011,1.4,7364859,74.33
srb,2012,1.45,7324623,74.79
srb,2013,1.43,7276180,74.89
srb,2014,1.46,7227203,74.98
srb,2015,1.46,7177253,75.07
srb,2016,1.46,7126083,75.48
srb,2017,1.49,7073507,75.58
srb,2018,1.49,7020019,75.62
srb,2019,1.52,6966153,75.68
srb,2020,1.48,6907812,74.4
srb,2021,1.52,6835430,73.2
srb,2022,1.59,6791213,73.14
srb,2023,1.61,6773201,74.2
ssd,1960,7.161,2931559,48.61
ssd,1961,7.178,2976724,48.83
ssd,1962,7.195,3024308,49.06
ssd,1963,7.196,3072669,48.45
ssd,1964,7.22,3129918,48.67
ssd,1965,7.222,3189835,48.89
ssd,1966,7.254,3236423,49.06
ssd,1967,7.257,3277648,49.25
ssd,1968,7.264,3321528,49.53
ssd,1969,7.281,3365533,49.82
ssd,1970,7.286,3409614,50.08
ssd,1971,7.296,3468646,50.38
ssd,1972,7.311,3542497,50.69
ssd,1973,7.311,3627383,51.74
ssd,1974,7.314,3723259,52.01
ssd,1975,7.326,3821494,52.23
ssd,1976,7.331,3921910,52.45
ssd,1977,7.325,4024032,52.67
ssd,1978,7.329,4127657,52.84
ssd,1979,7.32,4232605,53.01
ssd,1980,7.328,4339030,53.11
ssd,1981,7.332,4447272,53.23
ssd,1982,7.343,4557686,53.28
ssd,1983,7.342,4661574,52.56
ssd,1984,7.346,4750627,52.62
ssd,1985,7.357,4834296,52.72
ssd,1986,7.378,4921240,52.84
ssd,1987,7.386,4962395,53.05
ssd,1988,7.376,4848029,53.29
ssd,1989,7.374,4713229,54.2
ssd,1990,7.377,4737633,54.45
ssd,1991,7.377,4836677,54.72
ssd,1992,7.37,4909749,54.98
ssd,1993,7.36,4956002,55.26
ssd,1994,7.346,5071184,55.56
ssd,1995,7.337,5225836,55.84
ssd,1996,7.321,5356925,56.17
ssd,1997,7.199,5509136,54.45
ssd,1998,7.078,5620068,55.37
ssd,1999,6.937,5771628,56.33
ssd,2000,6.803,6032267,57.01
ssd,2001,6.654,6308391,57.7
ssd,2002,6.515,6596806,58.06
ssd,2003,6.353,6903127,58.38
ssd,2004,6.19,7233041,58.9
ssd,2005,6.022,7590143,59.25
ssd,2006,5.853,7976526,59.19
ssd,2007,5.704,8388788,59.65
ssd,2008,5.569,8817647,60.04
ssd,2009,5.446,9243556,59.83
ssd,2010,5.318,9745953,60.58
ssd,2011,5.193,10288109,60.55
ssd,2012,5.061,10756240,61.08
ssd,2013,4.939,11166275,60.81
ssd,2014,4.818,11235073,60.92
ssd,2015,4.695,11107561,61.64
ssd,2016,4.579,10830102,62.05
ssd,2017,4.483,10259154,62.3
ssd,2018,4.37,10122977,62.98
ssd,2019,4.26,10423384,63.74
ssd,2020,4.16,10698467,63.25
ssd,2021,4.047,10865780,62.67
ssd,2022,3.964,11021177,63.35
ssd,2023,3.864,11483374,64.42
stp,1960,6.242,68012,45.02
stp,1961,6.263,68707,46.98
stp,1962,6.284,69403,49.03
stp,1963,6.306,70112,50.47
stp,1964,6.327,70865,52.11
stp,1965,6.349,71680,53.23
stp,1966,6.371,72576,53.53
stp,1967,6.394,73596,54.63
stp,1968,6.419,74765,55.29
stp,1969,6.444,76083,56.11
stp,1970,6.468,77626,56.96
stp,1971,6.49,79330,57.92
stp,1972,6.51,81041,58.73
stp,1973,6.525,82798,59.72
stp,1974,6.534,84672,60.1
stp,1975,6.534,86708,60.68
stp,1976,6.524,88922,61.3
stp,1977,6.504,91301,61.77
stp,1978,6.473,93794,62.14
stp,1979,6.434,96252,62.17
stp,1980,6.386,98544,62.3
stp,1981,6.333,100615,61.97
stp,1982,6.276,102508,61.66
stp,1983,6.217,104380,61.38
stp,1984,6.158,106394,61.44
stp,1985,6.101,108658,62.16
stp,1986,6.046,111150,60.04
stp,1987,5.992,113919,63.2
stp,1988,5.938,116939,63.4
stp,1989,5.884,119979,62.99
stp,1990,5.828,122980,63.49
stp,1991,5.769,125697,63.75
stp,1992,5.704,128110,63.82
stp,1993,5.635,130467,64.08
stp,1994,5.562,132732,64.06
stp,1995,5.554,134895,64.1
stp,1996,5.474,136962,64.07
stp,1997,5.396,138922,64.14
stp,1998,5.304,140751,64.24
stp,1999,5.228,142442,64.57
stp,2000,5.157,144018,65.02
stp,2001,5.097,146375,65.48
stp,2002,5.062,149922,65.86
stp,2003,5.013,153814,66.19
stp,2004,4.962,157705,66.51
stp,2005,4.939,161639,66.65
stp,2006,4.933,165638,67.22
stp,2007,4.957,169700,67.59
stp,2008,4.906,173793,67.87
stp,2009,4.838,177853,68.6
stp,2010,4.769,181802,68.99
stp,2011,4.718,185649,69.25
stp,2012,4.664,189439,69.25
stp,2013,4.584,193148,69.44
stp,2014,4.485,196767,69.76
stp,2015,4.354,200291,69.99
stp,2016,4.203,203689,70.22
stp,2017,4.069,206970,70.44
stp,2018,3.977,210187,70.68
stp,2019,3.9,213392,70.93
stp,2020,3.827,217435,70.17
stp,2021,3.759,221961,69.97
stp,2022,3.695,226305,71.21
stp,2023,3.644,230871,71.31
sur,1960,6.59,263918,62.97
sur,1961,6.583,272791,63.32
sur,1962,6.572,283912,63.61
sur,1963,6.508,297034,64.01
sur,1964,6.426,309041,64.58
sur,1965,6.321,320000,64.81
sur,1966,6.198,331135,65.18
sur,1967,6.038,342679,65.24
sur,1968,5.863,354616,65.51
sur,1969,5.696,366906,65.7
sur,1970,5.529,379442,65.85
sur,1971,5.356,391932,66.02
sur,1972,5.176,397413,66.54
sur,1973,5.007,395772,66.57
sur,1974,4.811,393676,66.37
sur,1975,4.629,391170,66.21
sur,1976,4.445,388289,66.3
sur,1977,4.256,385067,66.49
sur,1978,4.08,381502,66.46
sur,1979,3.925,377602,66.62
sur,1980,3.791,375377,66.77
sur,1981,3.752,375459,67.49
sur,1982,3.821,376555,67.93
sur,1983,3.865,378746,68.3
sur,1984,3.796,382193,68.59
sur,1985,3.711,386972,69.07
sur,1986,3.61,392330,69.36
sur,1987,3.53,396911,69.81
sur,1988,3.461,402227,69.72
sur,1989,3.387,408409,68.16
sur,1990,3.225,412493,68.94
sur,1991,3.094,415013,68.72
sur,1992,3.013,417589,68.52
sur,1993,2.943,419352,67.81
sur,1994,2.899,422375,68.8
sur,1995,2.897,429606,70.91
sur,1996,2.92,438830,71.43
sur,1997,2.952,448067,71.5
sur,1998,2.986,457406,70.85
sur,1999,3.016,466916,70.23
sur,2000,3.046,476643,69.8
sur,2001,3.057,486560,69.58
sur,2002,2.956,496551,69.53
sur,2003,2.839,506414,69.76
sur,2004,2.738,513923,70.07
sur,2005,2.712,519313,70.64
sur,2006,2.727,524997,71.17
sur,2007,2.735,531016,71.56
sur,2008,2.727,537245,71.68
sur,2009,2.712,543568,72.06
sur,2010,2.688,549923,72.29
sur,2011,2.667,556269,72.79
sur,2012,2.669,562633,73.13
sur,2013,2.651,569020,72.95
sur,2014,2.62,575373,72.68
sur,2015,2.57,581627,72.45
sur,2016,2.5,587757,72.44
sur,2017,2.431,593713,72.5
sur,2018,2.381,599513,72.58
sur,2019,2.347,605768,72.71
sur,2020,2.314,612317,73.03
sur,2021,2.295,617896,70.73
sur,2022,2.274,623164,70.74
sur,2023,2.249,628886,73.26
svk,1960,3.04,4124442,70.37
svk,1961,2.96,4185342,70.76
svk,1962,2.83,4235790,70.57
svk,1963,2.92,4278462,70.71
svk,1964,2.89,4323292,70.99
svk,1965,2.78,4365047,70.52
svk,1966,2.66,4402202,70.61
svk,1967,2.48,4436104,71.08
svk,1968,2.39,4466440,70.59
svk,1969,2.43,4495038,70.12
svk,1970,2.41,4525871,69.94
svk,1971,2.43,4560418,70.12
svk,1972,2.49,4599800,70.47
svk,1973,2.56,4643676,70.24
svk,1974,2.61,4690645,70.43
svk,1975,2.55,4739166,70.57
svk,1976,2.55,4788510,70.7
svk,1977,2.49,4837712,70.64
svk,1978,2.47,4885727,70.58
svk,1979,2.45,4933447,70.86
svk,1980,2.32,4976655,70.71
svk,1981,2.29,5014958,70.75
svk,1982,2.28,5051807,71.03
svk,1983,2.28,5086445,70.7
svk,1984,2.26,5119386,70.9
svk,1985,2.26,5151166,70.97
svk,1986,2.2,5180088,71.22
svk,1987,2.14,5205880,71.21
svk,1988,2.13,5229676,71.43
svk,1989,2.07,5249931,71.27
svk,1990,2.09,5266078,71.07
svk,1991,2.05,5284874,71.28
svk,1992,1.93,5306436,71.66
svk,1993,1.87,5326360,72.18
svk,1994,1.67,5343231,72.66
svk,1995,1.52,5354282,72.68
svk,1996,1.47,5362428,73.18
svk,1997,1.43,5369779,72.95
svk,1998,1.37,5374796,72.95
svk,1999,1.33,5378104,73.26
svk,2000,1.3,5379999,73.67
svk,2001,1.2,5379437,73.91
svk,2002,1.19,5377688,74.09
svk,2003,1.2,5376196,74.2
svk,2004,1.25,5376038,74.57
svk,2005,1.27,5376695,74.47
svk,2006,1.25,5376846,74.72
svk,2007,1.27,5376999,74.69
svk,2008,1.34,5379120,75.04
svk,2009,1.44,5385073,75.31
svk,2010,1.43,5391851,75.82
svk,2011,1.45,5398109,76.01
svk,2012,1.34,5404871,76.35
svk,2013,1.34,5410422,76.69
svk,2014,1.37,5415230,76.92
svk,2015,1.4,5420278,76.8
svk,2016,1.48,5427259,77.3
svk,2017,1.52,5435700,77.4
svk,2018,1.54,5443232,77.5
svk,2019,1.57,5450626,77.57
svk,2020,1.59,5455024,76.89
svk,2021,1.63,5442759,74.8
svk,2022,1.57,5473197,75.22
svk,2023,1.49,5518055,78.24
svn,1960,2.185,1605074,65.31
svn,1961,2.27,1618560,66.25
svn,1962,2.276,1633081,65.93
svn,1963,2.269,1647437,66.93
svn,1964,2.305,1661346,67.04
svn,1965,2.432,1675318,67.89
svn,1966,2.465,1689636,68.73
svn,1967,2.37,1703870,68.53
svn,1968,2.253,1716926,68.55
svn,1969,2.174,1728683,68.07
svn,1970,2.109,1739861,68.6
svn,1971,2.157,1752711,69
svn,1972,2.165,1768217,68.86
svn,1973,2.204,1784572,69.71
svn,1974,2.125,1801036,70.06
svn,1975,2.175,1817598,70.15
svn,1976,2.201,1834357,70.5
svn,1977,2.166,1851321,70.6
svn,1978,2.196,1868518,70.45
svn,1979,2.215,1885906,70.65
svn,1980,2.11,1903069,71.34
svn,1981,1.961,1914592,71.48
svn,1982,1.93,1917975,71.23
svn,1983,1.81,1923354,71.11
svn,1984,1.74,1932706,71.53
svn,1985,1.71,1941472,72.09
svn,1986,1.67,1964835,72.51
svn,1987,1.65,1988021,72.92
svn,1988,1.63,1993516,73.32
svn,1989,1.52,1995458,73.71
svn,1990,1.46,1998007,73.97
svn,1991,1.42,1999193,74.2
svn,1992,1.33,1995859,74.5
svn,1993,1.33,1990811,74.73
svn,1994,1.32,1988262,74.91
svn,1995,1.29,1988095,75.13
svn,1996,1.28,1986793,75.26
svn,1997,1.25,1984398,75.35
svn,1998,1.23,1980064,75.48
svn,1999,1.21,1981194,75.79
svn,2000,1.26,1986816,76.26
svn,2001,1.21,1989679,76.27
svn,2002,1.21,1991572,76.83
svn,2003,1.2,1992490,77.02
svn,2004,1.25,1993545,77.44
svn,2005,1.26,1996914,78.12
svn,2006,1.31,2003114,78.33
svn,2007,1.38,2014158,78.58
svn,2008,1.53,2025085,79.06
svn,2009,1.53,2035608,79.44
svn,2010,1.57,2044612,79.69
svn,2011,1.56,2048804,80.03
svn,2012,1.58,2053321,80.15
svn,2013,1.55,2056441,80.5
svn,2014,1.58,2058401,81.29
svn,2015,1.57,2059947,81.03
svn,2016,1.58,2061373,81.29
svn,2017,1.62,2062410,81.31
svn,2018,1.6,2069481,81.36
svn,2019,1.61,2083439,81.41
svn,2020,1.59,2102419,80.25
svn,2021,1.64,2113494,80.49
svn,2022,1.55,2115228,81.93
svn,2023,1.51,2118396,82.11
swe,1960,2.17,7484596,73.41
swe,1961,2.21,7519998,73.64
swe,1962,2.25,7561515,73.71
swe,1963,2.33,7604199,73.87
swe,1964,2.47,7661191,74.02
swe,1965,2.39,7733007,74.19
swe,1966,2.37,7805592,74.34
swe,1967,2.28,7866404,74.36
swe,1968,2.07,7912128,74.37
swe,1969,1.93,7968011,74.53
swe,1970,1.92,8042780,74.83
swe,1971,1.96,8098102,74.89
swe,1972,1.91,8122425,74.96
swe,1973,1.87,8137169,75.11
swe,1974,1.87,8160639,75.19
swe,1975,1.77,8192641,75.26
swe,1976,1.68,8222395,75.38
swe,1977,1.64,8251695,75.58
swe,1978,1.6,8275788,75.75
swe,1979,1.66,8293748,75.82
swe,1980,1.68,8310469,76.07
swe,1981,1.63,8320458,76.36
swe,1982,1.62,8325183,76.62
swe,1983,1.61,8328915,76.89
swe,1984,1.66,8336487,77.08
swe,1985,1.74,8350244,77.09
swe,1986,1.8,8369683,77.28
swe,1987,1.84,8397648,77.35
swe,1988,1.96,8436347,77.44
swe,1989,2.01,8492816,77.8
